@relation classification-training-weka.filters.unsupervised.attribute.Remove-R1

@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute Classe {C,N,V}

@data
14,1.000602,1.000566,1.000849,1.000812,1.00039,1.000354,1.000849,1.000812,1.000543,1.000507,-0.498305,N
14,0.99965,0.999593,1.000162,1.000106,0.999245,0.999188,1.000162,1.000106,0.999551,0.999494,0.257178,C
14,0.999542,0.999531,0.999688,0.999676,0.999382,0.999371,0.999688,0.999676,0.999688,0.999676,-0.634661,C
14,0.999574,0.999571,0.999723,0.999719,0.999417,0.999414,0.999723,0.999719,0.999723,0.999719,-0.874204,C
14,0.999708,0.999772,0.999609,0.999674,0.999457,0.999521,0.999915,0.999979,0.999762,0.999827,-0.537615,C
14,0.999655,0.999777,0.999849,0.999972,0.999391,0.999513,1.000002,1.000124,0.999697,0.999819,0.630619,C
14,0.999882,1.000008,0.999994,1.00012,0.999535,0.999661,0.999994,1.00012,0.999688,0.999814,-0.443026,C
14,1.000173,1.000185,0.999813,0.999825,0.99966,0.999672,1.000578,1.00059,1.000272,1.000284,0.058172,N
14,1.000565,1.000515,1.000512,1.000462,1.000359,1.000309,1.000817,1.000767,1.000512,1.000462,-0.422143,N
14,1.000293,1.000232,1.00041,1.000348,1.000104,1.000043,1.000563,1.000501,1.000104,1.000043,-0.772244,N
14,1.000047,0.999972,1.000142,1.000068,0.999837,0.999762,1.000142,1.000068,1.000142,1.000068,-0.79927,N
14,0.999893,0.999876,1.00007,1.000054,0.999612,0.999595,1.000223,1.000206,0.999918,0.999901,-0.535158,N
14,1.000292,1.000326,0.999913,0.999947,0.999913,0.999947,1.000525,1.000558,1.000525,1.000558,-0.386518,N
14,1.000676,1.00064,1.000373,1.000337,1.000373,1.000337,1.000984,1.000948,1.000678,1.000642,0.585168,N
14,1.000485,1.000424,1.000574,1.000513,1.000268,1.000207,1.000727,1.000666,1.000574,1.000513,-0.482336,N
14,1.000059,0.999936,1.000245,1.000123,0.999787,0.999665,1.000398,1.000276,1.000093,0.99997,-0.201026,N
14,0.999728,0.999697,0.999977,0.999946,0.999671,0.99964,1.000129,1.000099,0.999824,0.999793,-0.476194,N
14,0.999882,0.999887,0.999671,0.999676,0.999671,0.999676,1.000129,1.000134,0.999823,0.999829,0.064314,N
14,0.999741,0.999731,0.99984,0.99983,0.999535,0.999524,0.999993,0.999982,0.999993,0.999982,-0.363178,N
14,0.999469,0.999529,0.999857,0.999916,0.999246,0.999305,0.999857,0.999916,0.999398,0.999458,-0.161716,N
14,0.999647,0.999765,0.999658,0.999775,0.999505,0.999623,0.99981,0.999928,0.999658,0.999775,-0.86192,N
15,0.9998,0.999863,0.999799,0.999862,0.999646,0.99971,0.999952,1.000015,0.999952,1.000015,-0.854549,N
15,1.000225,1.000285,0.99991,0.99997,0.99991,0.99997,1.000368,1.000428,1.000216,1.000275,-0.600265,N
15,1.000559,1.000566,1.000399,1.000406,1.000247,1.000253,1.000858,1.000865,1.000247,1.000253,0.297716,N
15,0.999986,0.999903,1.00035,1.000266,0.999739,0.999655,1.00035,1.000266,0.999891,0.999808,-0.628518,N
15,0.999443,0.999412,0.999818,0.999787,0.999207,0.999176,0.999971,0.99994,0.999359,0.999329,0.29403,N
15,0.999362,0.999379,0.999388,0.999404,0.999235,0.999251,0.99954,0.999557,0.99954,0.999557,-0.71328,N
15,1.000159,1.000252,0.99985,0.999943,0.99985,0.999943,1.000461,1.000555,1.000309,1.000402,-0.117493,V
15,1.000287,1.000405,1.000376,1.000494,1.000071,1.000188,1.000529,1.000647,1.000224,1.000341,-0.800498,V
15,1.000179,1.000195,1.000301,1.000317,1.000148,1.000164,1.000301,1.000317,1.000148,1.000164,-0.972478,V
15,0.999663,0.999602,1.000145,1.000083,0.99938,0.999319,1.000145,1.000083,0.999839,0.999777,0.015177,V
15,0.999708,0.999668,0.999817,0.999777,0.999664,0.999624,0.999817,0.999777,0.999664,0.999624,-0.827524,N
15,0.999682,0.999665,0.99981,0.999793,0.999657,0.99964,0.99981,0.999793,0.99981,0.999793,-0.895087,V
15,1.000179,1.000263,0.999826,0.999911,0.999826,0.999911,1.000438,1.000522,1.000285,1.000369,-0.139604,V
15,1.000184,1.000244,1.00019,1.00025,0.999885,0.999945,1.000496,1.000556,0.999885,0.999945,-0.568326,V
15,1.000022,0.999972,0.999793,0.999742,0.999793,0.999742,1.000099,1.000048,1.000099,1.000048,-0.94791,V
15,0.999835,0.999899,0.999681,0.999746,0.999681,0.999746,0.999987,1.000051,0.999987,1.000051,-0.858234,V
15,0.999806,0.999856,0.999908,0.999958,0.999603,0.999652,1.000061,1.000111,0.999756,0.999805,-0.678884,V
15,1.000031,1.000075,0.999876,0.99992,0.999876,0.99992,1.000182,1.000226,1.000029,1.000073,-0.802955,V
15,1.000078,1.000117,1.000066,1.000105,1.000066,1.000105,1.000219,1.000258,1.000219,1.000258,-0.882803,V
15,1.000333,1.000315,1.000093,1.000075,1.000093,1.000075,1.000399,1.000381,1.000399,1.000381,-0.65063,V
15,1.000064,1.000048,1.000349,1.000333,0.999738,0.999722,1.000349,1.000333,0.999891,0.999874,-0.703453,V
15,0.999501,0.99974,0.999489,0.999728,0.999336,0.999575,0.999642,0.999881,0.999489,0.999728,-0.683798,V
15,0.999727,0.999947,0.999754,0.999974,0.999601,0.999821,0.999907,1.000128,0.999754,0.999974,-0.724336,V
15,0.999942,1.00005,0.99998,1.000088,0.999827,0.999934,1.000133,1.000241,0.999827,0.999934,-0.563412,V
15,1.000016,1.000006,0.999929,0.999919,0.999929,0.999919,1.000236,1.000225,1.000083,1.000072,-0.748904,V
15,1.000223,1.000182,1.000225,1.000184,1.000072,1.000031,1.000378,1.000337,1.000225,1.000184,-0.597808,V
15,0.999994,0.999975,1.000012,0.999994,0.999706,0.999688,1.000318,1.0003,0.999706,0.999688,-0.234193,V
15,0.999344,0.999429,0.999172,0.999257,0.999019,0.999104,0.999478,0.999563,0.999325,0.99941,-0.073269,N
15,0.999512,0.999596,0.99962,0.999705,0.999161,0.999246,0.999773,0.999858,0.999314,0.999399,-0.465138,N
15,0.999286,0.999376,0.999439,0.99953,0.99898,0.999071,0.999439,0.99953,0.99898,0.999071,-0.526559,N
15,0.999308,0.99949,0.999133,0.999315,0.999133,0.999315,0.999439,0.999621,0.999133,0.999315,-0.462681,N
15,0.999674,0.99986,0.999519,0.999705,0.999519,0.999705,0.999979,1.000165,0.999979,1.000165,-0.612549,N
15,0.99998,0.999998,1.000025,1.000044,0.999872,0.999891,1.000179,1.000197,0.999872,0.999891,-0.726793,N
15,1.000206,1.000249,1.000044,1.000088,1.000044,1.000088,1.000351,1.000394,1.000197,1.000241,-0.462681,N
15,0.999986,1.000018,1.000216,1.000248,0.999756,0.999789,1.000216,1.000248,0.99991,0.999942,-0.621148,N
15,0.999398,0.999384,0.999787,0.999773,0.999174,0.999161,0.999787,0.999773,0.999327,0.999314,0.672386,N
15,0.999163,0.999183,0.999375,0.999396,0.998762,0.998783,0.999682,0.999702,0.999375,0.999396,1.269402,N
15,0.999551,0.999635,0.999477,0.999561,0.999324,0.999408,0.999631,0.999714,0.999631,0.999714,-0.531473,N
15,0.999755,0.999848,0.999751,0.999844,0.999598,0.99969,0.999904,0.999997,0.999904,0.999997,-0.484793,N
15,1.000097,1.000235,1.000012,1.000151,0.999859,0.999998,1.000165,1.000304,1.000165,1.000304,-0.508133,N
15,0.999926,1.000009,1.000127,1.000211,0.999668,0.999751,1.000281,1.000364,0.999821,0.999904,-0.422143,N
15,1.000386,1.00038,0.999903,0.999897,0.999903,0.999897,1.000669,1.000663,1.000516,1.00051,0.166274,N
15,1.000601,1.0005,1.000625,1.000524,1.000472,1.000371,1.000779,1.000678,1.000472,1.000371,0.076599,N
15,1.000677,1.000578,1.000489,1.000391,1.000489,1.000391,1.000796,1.000697,1.000489,1.000391,-0.296843,N
15,1.000405,1.000319,1.000486,1.000401,1.000333,1.000248,1.00064,1.000554,1.000333,1.000248,-0.456539,N
15,1.000026,0.999881,1.000216,1.000071,0.999756,0.999611,1.000216,1.000071,1.000216,1.000071,-0.354579,N
15,1.000205,1.000144,1.000083,1.000021,0.99993,0.999868,1.000389,1.000328,1.000083,1.000021,-0.417229,N
15,1.000279,1.000233,1.00016,1.000114,0.999854,0.999808,1.000466,1.000421,1.00016,1.000114,-0.160488,N
16,1.000079,1.000048,1.000091,1.00006,0.999938,0.999907,1.000244,1.000214,1.000244,1.000214,-0.827524,N
16,0.999532,0.999548,0.999782,0.999799,0.999323,0.99934,0.999782,0.999799,0.999629,0.999646,0.292802,N
16,0.999598,0.999596,0.999691,0.999689,0.999385,0.999382,0.999691,0.999689,0.999691,0.999689,-0.875432,N
16,0.999987,1.000051,0.999729,0.999793,0.999576,0.99964,1.000342,1.000406,1.000342,1.000406,-0.187513,N
16,1.00014,1.000209,1.000247,1.000317,0.999788,0.999857,1.000401,1.00047,0.999788,0.999857,-0.429513,N
16,0.99987,0.999909,0.999836,0.999876,0.999836,0.999876,1.000142,1.000182,1.000142,1.000182,-0.544985,N
16,0.999856,0.999819,0.999873,0.999836,0.99972,0.999683,1.000027,0.99999,0.999873,0.999836,-1.010559,N
16,0.999651,0.999688,0.999855,0.999891,0.999548,0.999585,0.999855,0.999891,0.999548,0.999585,-0.737849,N
16,0.999899,0.999979,0.999769,0.999849,0.999769,0.999849,1.000076,1.000156,1.000076,1.000156,-0.836123,N
16,1.000016,1.000026,1.000005,1.000014,0.999852,0.999861,1.000158,1.000167,1.000005,1.000014,-0.998275,N
16,0.999946,0.999971,1.000012,1.000037,0.999705,0.999731,1.000165,1.00019,0.999858,0.999884,-0.606407,N
16,0.999437,0.999457,0.999887,0.999907,0.999274,0.999294,0.999887,0.999907,0.999427,0.999447,0.321056,N
16,0.999479,0.999542,0.999348,0.999411,0.999348,0.999411,0.999655,0.999717,0.999501,0.999564,-0.538843,N
16,0.999594,0.999634,0.99961,0.99965,0.999457,0.999497,0.999763,0.999804,0.99961,0.99965,-0.772244,N
16,0.999696,0.99978,0.999534,0.999618,0.999534,0.999618,0.99984,0.999925,0.999534,0.999618,-0.778387,N
16,0.999798,0.999899,0.999793,0.999895,0.99964,0.999741,0.999947,1.000048,0.999947,1.000048,-0.924569,N
16,1.000056,1.000155,0.999905,1.000003,0.999905,1.000003,1.000211,1.00031,0.999905,1.000003,-0.513046,N
16,1,0.999987,0.999988,0.999975,0.999835,0.999822,1.000141,1.000128,0.999988,0.999975,-0.83858,N
16,1.000095,1.000087,0.999976,0.999968,0.999976,0.999968,1.000283,1.000274,1.000283,1.000274,-0.954052,N
16,1.000103,1.000084,1.000112,1.000094,0.999959,0.999941,1.000112,1.000094,1.000112,1.000094,-0.985991,N
16,0.999926,0.999908,0.999932,0.999914,0.999779,0.999761,1.000086,1.000067,1.000086,1.000067,-0.848407,N
16,1.000101,1.000093,1.000076,1.000069,1.000076,1.000069,1.00023,1.000222,1.00023,1.000222,-0.907371,N
16,0.999827,0.999832,1.000213,1.000217,0.9996,0.999604,1.000213,1.000217,0.999753,0.999757,-0.390204,N
16,0.999714,0.999716,0.999774,0.999776,0.999621,0.999623,0.999928,0.999929,0.999774,0.999776,-0.741534,N
16,0.999692,0.99973,0.999651,0.999689,0.999651,0.999689,0.999958,0.999996,0.999804,0.999842,-0.917199,N
16,1.000322,1.000332,1.000074,1.000084,0.99992,0.999931,1.000533,1.000544,1.00038,1.000391,-0.498305,N
16,1.000283,1.000302,1.000511,1.00053,1.000051,1.00007,1.000511,1.00053,1.000357,1.000377,-0.746447,N
16,1.000374,1.000342,1.0005,1.000468,1.000193,1.000161,1.0005,1.000468,1.000346,1.000314,-0.576925,N
16,1.000046,0.999961,1.000193,1.000108,0.999887,0.999802,1.000193,1.000108,1.00004,0.999955,-0.911057,N
16,1.000085,1.000041,0.999959,0.999915,0.999959,0.999915,1.000112,1.000068,0.999959,0.999915,-1.021615,N
16,0.999885,0.999883,1.000064,1.000062,0.999758,0.999756,1.000064,1.000062,0.999758,0.999756,-0.681341,N
16,0.999922,0.999931,0.999767,0.999777,0.999614,0.999623,1.000227,1.000236,1.000074,1.000083,-0.823838,C
16,1.000275,1.000304,0.999937,0.999966,0.999937,0.999966,1.000396,1.000425,1.000243,1.000272,-0.610092,C
16,1.00027,1.000246,1.000395,1.000371,1.000089,1.000064,1.000395,1.000371,1.000242,1.000217,-0.618691,C
16,1.000047,1.000006,1.000039,0.999998,0.999886,0.999845,1.000193,1.000152,1.000039,0.999998,-0.642031,C
16,0.999965,0.999946,0.999857,0.999838,0.999857,0.999838,1.000163,1.000144,0.999857,0.999838,-0.979849,C
16,1.000097,1.00007,0.999996,0.99997,0.999996,0.99997,1.000303,1.000276,1.00015,1.000123,-0.772244,C
16,0.999959,0.999983,1.000116,1.00014,0.999809,0.999833,1.000116,1.00014,0.999963,0.999986,-0.870519,C
16,0.999644,0.999627,0.999884,0.999867,0.999424,0.999408,0.999884,0.999867,0.999578,0.999561,-0.019219,C
16,1.000231,1.000285,1.000259,1.000313,1.000106,1.00016,1.000413,1.000467,1.000259,1.000313,-0.705909,C
16,1.000565,1.000393,1.000754,1.000581,1.000448,1.000275,1.000754,1.000581,1.000601,1.000428,-0.596579,C
16,1.000085,0.999929,1.000236,1.000079,0.999929,0.999773,1.000236,1.000079,1.000082,0.999926,-0.416001,C
16,1.000189,1.000114,1.000086,1.000012,0.999933,0.999858,1.000392,1.000318,1.000392,1.000318,-0.554813,C
16,1.000743,1.000704,1.000193,1.000153,1.000193,1.000153,1.000958,1.000919,1.000805,1.000766,0.785401,N
16,1.001275,1.001166,1.000718,1.000609,1.000718,1.000609,1.001483,1.001374,1.001177,1.001068,0.94264,N
17,1.000776,1.000567,1.000952,1.000743,1.000493,1.000284,1.000952,1.000743,1.000493,1.000284,-0.488478,N
17,1.00056,1.00042,1.000457,1.000317,1.000457,1.000317,1.000763,1.000623,1.000763,1.000623,-0.748904,N
17,1.000683,1.000547,1.000428,1.000291,1.000428,1.000291,1.000733,1.000597,1.000733,1.000597,-0.56464,N
17,1.000441,1.000372,1.00039,1.000321,1.000237,1.000168,1.000542,1.000474,1.00039,1.000321,-0.676427,N
17,1.000372,1.000266,1.000437,1.000331,1.000131,1.000025,1.000589,1.000484,1.000284,1.000178,-0.310356,N
17,1.000196,1.000109,1.000304,1.000217,0.999999,0.999911,1.000304,1.000217,1.000304,1.000217,-0.815239,N
17,1.000062,0.999992,1.000053,0.999983,1.000053,0.999983,1.000206,1.000136,1.000053,0.999983,-0.847179,N
17,1.000008,0.999965,0.999984,0.999941,0.999831,0.999788,1.00029,1.000247,0.999831,0.999788,-0.716965,N
17,1.000202,1.000224,1.000008,1.00003,1.000008,1.00003,1.000314,1.000336,1.000161,1.000183,-0.939311,N
17,1.000253,1.000245,1.000161,1.000153,1.000161,1.000153,1.000314,1.000306,1.000161,1.000153,-0.836123,N
17,1.000105,1.000082,1.000129,1.000106,0.999976,0.999954,1.000282,1.000259,1.000129,1.000106,-1.016701,N
17,1.000199,1.00014,1.000076,1.000017,1.000076,1.000017,1.000229,1.00017,1.000076,1.000017,-1.014245,N
17,0.999889,0.999839,1.000003,0.999953,0.999851,0.9998,1.000003,0.999953,0.999851,0.9998,-0.907371,N
17,0.999754,0.999793,0.999855,0.999895,0.999703,0.999742,0.999855,0.999895,0.999703,0.999742,-1.019158,N
17,0.999801,0.999826,0.999763,0.999788,0.999763,0.999788,0.999916,0.999941,0.999916,0.999941,-1.033899,V
17,0.999831,0.999867,0.999805,0.999842,0.999805,0.999842,0.999958,0.999995,0.999805,0.999842,-0.966336,N
17,0.999817,0.999884,1.000008,1.000076,0.999703,0.99977,1.000008,1.000076,0.999856,0.999923,-0.877889,N
17,1.000031,1.000066,0.999934,0.999969,0.999934,0.999969,1.000087,1.000122,0.999934,0.999969,-1.026529,N
17,1.000086,1.000075,1.000257,1.000246,0.999951,0.99994,1.000257,1.000246,0.999951,0.99994,-0.979849,V
17,1.000094,1.000082,0.999932,0.999921,0.999932,0.999921,1.000238,1.000226,1.000085,1.000073,-0.960194,V
17,0.999834,0.999815,1.000065,1.000046,0.999759,0.99974,1.000065,1.000046,0.999912,0.999893,-0.526559,V
17,0.999632,0.999662,0.999779,0.99981,0.999474,0.999504,0.999779,0.99981,0.999627,0.999657,-0.503219,N
17,0.99935,0.999412,0.999691,0.999753,0.999079,0.999141,0.999691,0.999753,0.999079,0.999141,0.217868,C
17,0.999179,0.999276,0.9992,0.999298,0.999047,0.999145,0.999353,0.99945,0.999353,0.99945,-0.532701,N
17,0.999423,0.999571,0.999523,0.99967,0.999217,0.999365,0.999523,0.99967,0.999523,0.99967,-0.939311,N
17,0.999789,0.999904,0.999713,0.999828,0.999713,0.999828,0.999866,0.999981,0.999713,0.999828,-0.84595,N
17,0.999949,1.000035,0.999837,0.999923,0.999837,0.999923,0.99999,1.000076,0.99999,1.000076,-0.97125,N
17,0.999914,0.999988,0.99992,0.999994,0.999767,0.999841,1.000073,1.000146,0.99992,0.999994,-0.893859,N
17,0.999856,0.999831,1.000025,1,0.999719,0.999694,1.000025,1,0.999872,0.999847,-0.874204,C
17,0.999791,0.999788,0.999711,0.999708,0.999711,0.999708,0.999864,0.99986,0.999711,0.999708,-1.019158,C
17,0.999902,0.999941,0.999882,0.999921,0.999882,0.999921,1.000035,1.000074,0.999882,0.999921,-0.97862,C
17,0.999568,0.999611,0.999774,0.999817,0.999315,0.999358,0.999927,0.99997,0.999468,0.999511,-0.388975,C
17,0.999507,0.999569,0.99955,0.999612,0.999397,0.999459,0.99955,0.999612,0.99955,0.999612,-0.949138,C
17,0.999709,0.999774,0.999758,0.999822,0.999605,0.999669,0.999758,0.999822,0.999758,0.999822,-1.009331,C
17,0.999674,0.999738,0.999692,0.999757,0.999539,0.999603,0.999692,0.999757,0.999692,0.999757,-0.911057,C
17,0.999692,0.999796,0.999783,0.999887,0.99963,0.999734,0.999783,0.999887,0.99963,0.999734,-0.963879,C
17,1.000385,1.000372,1.000389,1.000376,1.000236,1.000223,1.000389,1.000376,1.000389,1.000376,-0.963879,C
17,1.000788,1.000755,1.000492,1.000459,1.000033,1,1.001716,1.001683,1.001563,1.00153,0.323513,V
17,1.001727,1.001617,1.001455,1.001345,1.001302,1.001192,1.002067,1.001957,1.001914,1.001804,-0.516732,V
17,1.000831,1.000569,1.000954,1.000692,1.000801,1.000539,1.000954,1.000692,1.000801,1.000539,-0.936854,V
17,1.000336,1.000114,1.000635,1.000413,1.000176,0.999954,1.000635,1.000413,1.000329,1.000107,-0.847179,N
17,0.999689,0.999485,1.000096,0.999891,0.999331,0.999127,1.000096,0.999891,0.999637,0.999432,-0.804184,N
17,0.998841,0.998747,0.999484,0.999389,0.998414,0.99832,0.999484,0.999389,0.998414,0.99832,-0.782072,N
17,0.998515,0.998695,0.998445,0.998624,0.998445,0.998624,0.998751,0.99893,0.998598,0.998777,-1.031443,N
17,0.998976,0.999248,0.998755,0.999026,0.998755,0.999026,0.999366,0.999638,0.998908,0.999179,-0.634661,N
17,0.999811,1.000034,0.999254,0.999477,0.999254,0.999477,1.000019,1.000242,0.999866,1.000089,-0.954052,N
17,1.000253,1.000422,1.000391,1.00056,1.000086,1.000254,1.000391,1.00056,1.000086,1.000254,-1.013016,N
17,1.000004,1.000084,1.000365,1.000445,0.999447,0.999527,1.000518,1.000598,0.9996,0.99968,-0.785757,N
9,0.994433,0.994416,0.994623,0.994606,0.993705,0.993688,0.994623,0.994606,0.994011,0.993994,0.199441,C
9,0.994558,0.995029,0.994549,0.99502,0.993631,0.994101,0.995621,0.996092,0.994855,0.995326,0.780488,V
9,0.995786,0.996432,0.995668,0.996314,0.995055,0.995701,0.996434,0.997081,0.995209,0.995854,0.405817,C
9,0.996691,0.997786,0.996608,0.997703,0.996148,0.997242,0.997223,0.998318,0.997069,0.998164,0.667472,C
9,1.001108,1.001224,1.000343,1.000459,1.000343,1.000459,1.001882,1.001998,1.001112,1.001229,1.773057,V
9,1.000537,1.000523,1.000953,1.00094,0.999876,0.999862,1.001261,1.001247,1.000338,1.000324,0.260863,V
9,0.999668,0.99948,1.000272,1.000084,0.99904,0.998853,1.000272,1.000084,0.999348,0.99916,0.805056,C
9,0.999264,0.999072,0.999212,0.999021,0.998904,0.998713,0.999674,0.999482,0.998904,0.998713,0.115908,C
9,0.998403,0.9984,0.998959,0.998956,0.99819,0.998187,0.998959,0.998956,0.998344,0.998341,1.00529,C
9,0.998748,0.999036,0.998654,0.998943,0.998501,0.998789,0.998962,0.999251,0.998808,0.999097,-0.51796,C
9,1.000139,1.000432,0.999347,0.99964,0.999193,0.999486,1.000733,1.001026,1.000579,1.000872,2.408154,N
9,1.000881,1.001052,1.000828,1.001,1.00052,1.000691,1.00129,1.001462,1.000828,1.001,0.318599,N
9,1.000829,1.000768,1.000962,1.000902,1.000346,1.000286,1.00127,1.00121,1.000808,1.000748,-0.042559,C
9,1.001129,1.000875,1.000671,1.000417,1.000671,1.000417,1.001441,1.001186,1.000825,1.000571,0.047116,C
9,0.999953,0.99966,1.000483,1.00019,0.999713,0.99942,1.000483,1.00019,1.000021,0.999728,-0.005706,C
9,0.999669,0.999689,1.00021,1.00023,0.999287,0.999307,1.00021,1.00023,0.999749,0.999769,-0.390204,C
9,0.999233,0.999314,0.9998,0.999881,0.998876,0.998957,0.9998,0.999881,0.999184,0.999265,0.596223,C
9,1.000155,1.000384,0.99918,0.999409,0.999026,0.999255,1.001027,1.001256,1.000719,1.000948,1.886072,C
9,1.000724,1.000738,1.00091,1.000924,1.000294,1.000309,1.001064,1.001078,1.000756,1.00077,0.054487,C
9,1.000751,1.000664,1.000697,1.000609,1.000543,1.000455,1.001004,1.000917,1.001004,1.000917,-0.293158,C
9,1.00073,1.00064,1.00085,1.000761,1.000235,1.000145,1.001004,1.000915,1.000389,1.000299,0.097482,C
9,1.000982,1.000869,1.000389,1.000277,1.000235,1.000123,1.001313,1.0012,1.001159,1.001046,0.152761,C
9,1.00051,1.000337,1.000615,1.000442,1.000154,0.99998,1.000769,1.000596,1.000154,0.99998,-0.174,C
9,1.000114,1.000008,1.000101,0.999995,0.999947,0.999841,1.000408,1.000303,1.000101,0.999995,-0.193655,C
9,0.999933,0.999849,1.000148,1.000065,0.99984,0.999757,1.000148,1.000065,0.999994,0.999911,-0.51796,C
9,1.000137,1.000181,1.000047,1.000092,0.999893,0.999938,1.000355,1.0004,1.000355,1.0004,-0.761189,N
9,1.000002,1.000012,1.000381,1.000391,0.999459,0.999469,1.000535,1.000545,1.000228,1.000238,1.128132,C
9,1.000911,1.000803,1.00076,1.000653,1.00076,1.000653,1.001068,1.00096,1.000914,1.000807,-0.178914,N
9,1.001173,1.001029,1.000726,1.000582,1.000419,1.000275,1.001495,1.001351,1.001341,1.001197,0.98932,N
9,1.00071,1.000523,1.000696,1.00051,1.000389,1.000203,1.001003,1.000817,1.00085,1.000663,0.313685,N
9,1.000578,1.000337,1.000611,1.00037,1.000304,1.000063,1.000765,1.000523,1.000457,1.000216,-0.284559,N
9,1.000049,0.999925,1.000183,1.000058,0.999875,0.999751,1.000336,1.000212,1.000183,1.000058,-0.590437,N
9,0.999707,0.999634,0.999912,0.999839,0.999605,0.999532,0.999912,0.999839,0.999759,0.999685,-0.472508,V
9,0.999786,0.999818,0.999722,0.999754,0.999568,0.9996,1.000029,1.000061,0.999875,0.999907,-0.80664,V
9,0.999888,0.999929,0.999926,0.999967,0.999619,0.999659,1.000079,1.00012,1.000079,1.00012,-0.569554,V
9,1.000301,1.000335,0.999974,1.000008,0.999974,1.000008,1.000588,1.000622,1.000588,1.000622,0.50532,V
9,1.000444,1.000467,1.000588,1.000611,1.000128,1.00015,1.000588,1.000611,1.000128,1.00015,-0.402488,V
9,0.999897,0.999854,1.000104,1.000061,0.999643,0.9996,1.000257,1.000214,0.999643,0.9996,-0.149432,V
9,0.999681,0.999637,0.999614,0.999569,0.999614,0.999569,0.999768,0.999723,0.999768,0.999723,-0.734163,V
9,0.999749,0.999743,0.999759,0.999753,0.999606,0.9996,0.999913,0.999907,0.999606,0.9996,-0.644488,V
9,0.999906,0.999906,0.999625,0.999625,0.999625,0.999625,1.000239,1.000239,0.999779,0.999778,-0.263676,V
9,1.000059,1.00012,0.999788,0.999849,0.999788,0.999849,1.000248,1.00031,1.000095,1.000156,-0.80664,V
9,1.000073,1.000156,1.000144,1.000227,0.999837,0.999919,1.000298,1.00038,0.999991,1.000073,-0.721879,V
9,0.999614,0.999602,0.999904,0.999892,0.99929,0.999278,1.000057,1.000046,0.999443,0.999432,1.500346,V
9,0.99958,0.999581,0.999471,0.999472,0.999164,0.999165,0.999932,0.999933,0.999318,0.999319,-0.112579,V
9,0.999779,0.999858,0.999594,0.999673,0.99944,0.999519,1.000055,1.000134,1.000055,1.000134,-0.387747,V
9,1.000036,1.00012,0.999924,1.000007,0.999616,0.9997,1.000384,1.000468,1.000231,1.000314,-0.359493,V
10,1.000726,1.00065,1.000692,1.000617,1.000538,1.000463,1.000846,1.00077,1.000692,1.000617,-0.123635,V
10,0.998686,0.998636,0.999658,0.999608,0.997969,0.997919,0.999965,0.999915,0.998583,0.998533,4.700399,V
10,0.997888,0.998062,0.998334,0.998508,0.997412,0.997586,0.998641,0.998815,0.997719,0.997894,1.400843,C
10,0.998331,0.998695,0.998241,0.998604,0.998087,0.99845,0.998548,0.998912,0.998394,0.998758,0.398447,N
10,0.999,0.999442,0.998888,0.99933,0.998734,0.999176,0.999196,0.999638,0.999042,0.999484,-0.331239,N
10,0.999361,0.999724,0.99954,0.999903,0.999232,0.999595,0.99954,0.999903,0.99954,0.999903,-0.766102,N
10,0.999376,0.999559,0.999777,0.999959,0.999161,0.999344,0.999931,1.000113,0.999469,0.999652,0.927899,C
10,0.99966,0.999759,0.99985,0.999949,0.999542,0.999641,0.99985,0.999949,0.999542,0.999641,-0.423371,C
10,0.999565,0.999582,0.999665,0.999682,0.999357,0.999374,0.999819,0.999836,0.999819,0.999836,-0.013076,C
10,1.00036,1.000407,1.000197,1.000244,1.000197,1.000244,1.000505,1.000552,1.000505,1.000552,-0.398803,V
10,1.000887,1.000841,1.000583,1.000537,1.000429,1.000383,1.001199,1.001153,1.001045,1.000999,1.527371,V
10,1.00098,1.000765,1.001121,1.000906,1.000351,1.000137,1.001429,1.001214,1.000505,1.00029,0.996691,V
10,0.99976,0.99959,1.00006,0.99989,0.999291,0.999121,1.000214,1.000044,0.999291,0.999121,0.563056,V
10,0.99922,0.999205,0.999023,0.999008,0.999023,0.999008,0.999485,0.99947,0.999485,0.99947,-0.628518,V
10,0.999271,0.999367,0.999549,0.999645,0.999088,0.999183,0.999549,0.999645,0.999395,0.999491,-0.178914,V
10,0.999299,0.999502,0.999708,0.999912,0.999093,0.999296,0.999708,0.999912,0.999247,0.99945,-0.288244,V
10,0.999133,0.999383,0.9995,0.99975,0.998884,0.999134,0.999654,0.999904,0.999038,0.999288,0.35668,V
10,0.999319,0.999455,0.99935,0.999486,0.999196,0.999332,0.999657,0.999794,0.99935,0.999486,0.048345,V
10,1.000066,1.000149,0.999694,0.999777,0.99954,0.999623,1.00031,1.000394,1.000156,1.00024,-0.053615,V
10,1.000303,1.000301,1.000513,1.000512,1.000051,1.00005,1.000667,1.000666,1.000051,1.00005,-0.726793,V
10,1.000017,1.000008,1.00002,1.00001,0.999866,0.999856,1.000328,1.000318,0.999866,0.999856,-0.467595,V
10,0.999068,0.998995,0.999855,0.999783,0.998623,0.998551,1.000009,0.999937,0.998777,0.998705,2.68455,N
